participant_id,session_id,turn_number,condition,synchrony_lsm,synchrony_embedding,stability_score,coherence_score,user_style_vector,bot_style_vector
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,5,static,0.6136553120666518,0.6768126487731934,-0.249303688899793,0.7364481681085954,"[0.0008512645727023482, -0.3597, 15.5, 65.73, 0, 0, 0, 0.3870967741935484]","[0.00042685578227974474, 0.9001, 12.666666666666666, 84.98, 0, 0, 0, 0.39473684210526316]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,6,static,0.6385710001329136,0.7941716313362122,-0.4074028121033619,0.1667333111823529,"[0.005840899422764778, 0, 12.0, 113.1, 0, 0, 0, 0.3333333333333333]","[0.006102187559008598, 0.7096, 16.5, 58.79, 0, 0, 0, 0.36363636363636365]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,7,static,0.6918852303812331,0.7179001569747925,-0.1367077973300487,0.7226673717734601,"[0.0010690566850826144, 0.631, 8.666666666666666, 90.05, 0, 0, 0, 0.23076923076923078]","[0.0023417146876454353, 0.872, 17.5, 82.14, 0, 0, 0, 0.34285714285714286]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,8,static,0.5434672880532354,0.715920090675354,0.1025484312519003,0.4086475658828259,"[0.0004138951189815998, 0.2023, 15.0, 24.44, 0, 0, 0, 0.3333333333333333]","[0.00045443608541972935, 0.4939, 17.5, 64.2, 0, 0, 0, 0.37142857142857144]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,9,static,0.5206382141235746,0.8208050727844238,-0.0905848668101398,-0.7937587969246411,"[0.8558709025382996, 0.7535, 18.0, 64.71, 0, 0, 0, 0.2777777777777778]","[0.0017633589450269938, 0.884, 16.5, 49.82, 0, 0, 0, 0.2727272727272727]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,10,static,0.6523602325023614,0.9707716703414916,-0.1031834939575502,-0.4070580619852657,"[0.0012490125373005867, 0, 6.5, 91.78, 0, 0, 0, 0.38461538461538464]","[0.00045709998812526464, 0.8775, 12.25, 67.04, 0, 0, 0, 0.32653061224489793]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,11,static,0.6659042212331207,0.6980217099189758,-0.6552554217901188,0.0998675061687006,"[0.04149656742811203, 0.784, 11.5, 81.29, 0, 0, 0, 0.21739130434782608]","[0.0004326838534325361, -0.4033, 22.333333333333332, 52.19, 0, 0, 0, 0.3283582089552239]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,12,static,0.5134577389771381,0.631799042224884,-0.1390428730843194,-0.6586557629498113,"[0.032991696149110794, -0.558, 10.5, 97.7, 0, 0, 0, 0.3333333333333333]","[0.0008491323096677661, 0.8244, 14.333333333333334, 67.76, 0, 0, 0, 0.3023255813953488]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,13,static,0.4559795221236927,0.7306067943572998,0.5740898331580285,-0.5855084324875413,"[0.011657662689685822, 0.4585, 13.0, 68.77, 0, 0, 0, 0.46153846153846156]","[0.00038385638617910445, 0.8529, 18.333333333333332, 56.25, 0, 0, 0, 0.2545454545454545]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,14,static,0.6622067210778082,0.6162946224212646,0.7043798969264083,-0.8838262522433116,"[0.03613116964697838, 0.8469, 5.666666666666667, 92.8, 0, 0, 0, 0.17647058823529413]","[0.00038673312519676983, 0.9571, 14.0, 59.5, 0, 0, 0, 0.25]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,15,static,0.7741509710901278,0.6970544457435608,0.4802557046760932,-0.4856684508864468,"[0.0006352079217322171, 0.9727, 6.4, 65.08, 0, 0, 0, 0.25]","[0.00038931783637963235, 0.8655, 16.25, 57.27, 0, 0, 0, 0.3230769230769231]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,16,static,0.5,0.8021991848945618,0.8815391643002802,-0.1241642957150008,"[0.015236510895192623, 0.6476, 3.0, 120.21, 0, 0, 0, 0]","[0.00038723464240320027, 0.9274, 20.666666666666668, 54.22, 0, 0, 0, 0.3225806451612903]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,17,static,0.3913578537928434,0.8059346675872803,-0.6312894746042812,-0.4019262077554306,"[0.7528219819068909, 0.8011, 9.0, 73.85, 0, 0, 0, 0.1111111111111111]","[0.0006409504567272961, 0.9724, 10.0, 71.51, 0, 0, 0, 0.3]"
6637b21240220c2517fffa1a,4e1e10ce-1f9d-4718-a466-fbf8691145d4,18,static,0.6880934515762898,0.9671626091003418,0.2672772314124969,-0.9334602500807794,"[0.0005712655838578939, 0.6249, 7.0, 100.24, 0, 0, 0, 0.2857142857142857]","[0.00043116495362482965, 0.8316, 14.333333333333334, 60.31, 0, 0, 0, 0.3023255813953488]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,1,static,0.8354150557644934,0.6915839910507202,,0.8478515373898726,"[0.19664797186851501, 0.4215, 9.0, 81.29, 0, 0, 0, 0.3888888888888889]","[0.0005055068759247661, 0.8316, 14.0, 75.71, 0, 0, 0, 0.39285714285714285]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,2,static,0.8520309518082225,0.7687287330627441,0.5211490839611984,0.2477936857112813,"[0.020798517391085625, 0.4019, 23.0, 91.45, 0, 0, 0, 0.4782608695652174]","[0.000467679463326931, 0.623, 10.666666666666666, 70.5, 0, 0, 0, 0.375]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,3,static,0.9280660152409042,0.6062843799591064,0.8433211018863166,0.6753899452887455,"[0.5792983174324036, -0.1531, 15.0, 99.57, 0, 0, 0, 0.4]","[0.0010513704037293792, 0.4033, 11.666666666666666, 85.99, 0, 0, 0, 0.42857142857142855]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,4,static,0.8575792440700731,0.6059680581092834,-0.3237813727637766,0.3364214080381565,"[0.010350518859922886, 0.1531, 15.5, 82.65, 0, 0, 0, 0.41935483870967744]","[0.00039799942169338465, 0.9259, 16.666666666666668, 65.01, 0, 0, 0, 0.36]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,5,static,0.5412848159847059,0.7865304350852966,0.7437913683104069,0.466705238521768,"[0.000825380499009043, 0.4497, 9.5, 80.28, 0, 0, 0, 0.47368421052631576]","[0.0005364438402466476, 0.9627, 14.666666666666666, 67.04, 0, 0, 0, 0.38636363636363635]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,6,static,0.9205716064633576,0.8950240015983582,0.7113728176486179,-0.0414614959597372,"[0.001057486399076879, 0.9149, 12.333333333333334, 68.77, 0, 0, 0, 0.32432432432432434]","[0.0009560378384776413, 0.9352, 13.666666666666666, 67.76, 0, 0, 0, 0.34146341463414637]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,7,static,0.6287665612225497,0.7533985376358032,-0.7041345848147671,-0.2088385328566597,"[0.0007226456073112786, -0.5723, 11.666666666666666, 61.02, 0, 0, 0, 0.34285714285714286]","[0.0009747270960360765, 0.7096, 17.0, 66.44, 0, 0, 0, 0.29411764705882354]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,8,static,0.8594813997626998,0.738435685634613,0.711794481467266,-0.493798726569282,"[0.00042916485108435154, -0.2023, 9.0, 46.44, 0, 0, 0, 0.3333333333333333]","[0.0023000468499958515, 0.4754, 15.0, 58.28, 0, 0, 0, 0.26666666666666666]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,9,static,0.925081414428561,0.7904382944107056,0.1022507335677632,-0.1061285670738843,"[0.0004378425073809922, 0.8689, 13.666666666666666, 75.5, 0, 0, 0, 0.34146341463414637]","[0.0015555951977148652, 0.903, 18.0, 72.46, 0, 0, 0, 0.2777777777777778]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,10,static,0.7064462222999373,0.7090426087379456,0.089581728482045,0.8035340429285227,"[0.002643141895532608, 0.5989, 8.666666666666666, 68.26, 0, 0, 0, 0.23076923076923078]","[0.0005926492740400136, 0.7906, 18.333333333333332, 71.44, 0, 0, 0, 0.4]"
647c65c5acb91c89819c7970,2836d06c-2eb3-4472-a69c-54f18cf0a60e,11,static,0.8283498963748747,0.5826533436775208,0.7784331843488491,0.3977774368310354,"[0.989138662815094, -0.7645, 15.0, 66.23, 0, 0, 0, 0.3333333333333333]","[0.0014547000173479319, 0.9153, 16.666666666666668, 65.73, 0, 0, 0, 0.36]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,1,static,0.7421346862189385,0.6820580959320068,,0.1615613911170993,"[0.004499881062656641, 0.2732, 6.0, 100.24, 0, 0, 0, 0.25]","[0.002545531140640378, 0.9441, 12.0, 86.71, 0, 0, 0, 0.3055555555555556]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,2,static,0.3719563518424876,0.6372735500335693,0.4805081015763179,0.1423865301097123,"[0.28695693612098694, 0.3612, 4.5, 71.82, 0, 0, 0, 0.3333333333333333]","[0.002617491642013192, 0.9167, 12.0, 69.48, 0, 0, 0, 0.3611111111111111]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,3,static,0.5527755139960668,0.6202083230018616,-0.7925442484032348,-0.3618898253645559,"[0.060126323252916336, 0.5719, 9.0, 89.24, 0, 0, 0, 0.3888888888888889]","[0.002712948713451624, 0.553, 16.0, 68.06, 0, 0, 0, 0.25]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,4,static,0.660155496588793,0.7102397680282593,-0.3264570451970088,0.7198071068736942,"[0.9606440663337708, 0.2235, 11.0, 95.17, 0, 0, 0, 0.45454545454545453]","[0.010578061453998089, 0.9308, 16.666666666666668, 82.34, 0, 0, 0, 0.36]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,5,static,0.3308113524380572,0.6442587971687317,-0.2367766851342272,-0.6905772648945583,"[0.0005255658179521561, 0, 5.0, 84.34, 0, 0, 0, 0.5]","[0.0004813522973563522, 0.9193, 14.0, 68.06, 0, 0, 0, 0.2619047619047619]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,6,static,0.7821781024266452,0.6835632920265198,-0.7067077386419447,0.8223271638208616,"[0.9190189242362976, 0.8271, 17.0, 82.65, 0, 0, 0, 0.47058823529411764]","[0.0019928966648876667, 0.93, 15.333333333333334, 75.2, 0, 0, 0, 0.43478260869565216]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,7,static,0.6388718558227173,0.7374680638313293,0.4388208361645147,0.001029368119552,"[0.012384227477014065, 0.9082, 14.0, 91.11, 0, 0, 0, 0.5]","[0.0018057525157928467, 0.9678, 16.666666666666668, 48.5, 0, 0, 0, 0.4]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,8,static,0.7641236012208956,0.6369485855102539,0.4222658680484886,0.5885475130342066,"[0.006571401376277208, -0.0772, 7.0, 82.31, 0, 0, 0, 0.5]","[0.001567482715472579, 0.8207, 13.333333333333334, 68.06, 0, 0, 0, 0.4]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,9,static,0.840234911611194,0.694725751876831,-0.5948557124684166,0.1419447652454443,"[0.00038062839303165674, 0, 8.5, 72.32, 0, 0, 0, 0.4117647058823529]","[0.00045917677925899625, 0.7809, 15.5, 74.19, 0, 0, 0, 0.3064516129032258]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,10,static,0.9205760274830436,0.5045341849327087,-0.1660072682036573,-0.9432475322868084,"[0.9839645624160767, 0.5023, 14.0, 83.66, 0, 0, 0, 0.42857142857142855]","[0.0004801619506906718, 0.8553, 14.0, 58.99, 0, 0, 0, 0.30357142857142855]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,11,static,0.5,0.7263762354850769,0.5455782088615524,-0.5867966160679225,"[0.9977688789367676, 0.4574, 2.0, 121.22, 0, 0, 0, 0]","[0.000492820399813354, 0.8051, 17.0, 64.41, 0, 0, 0, 0.23529411764705882]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,12,static,0.8989701919426503,0.5250534415245056,0.7593235410998483,-0.607932070963527,"[0.8555337190628052, 0.4588, 11.0, 60.82, 0, 0, 0, 0.36363636363636365]","[0.0007009284454397857, 0.8914, 19.0, 47.08, 0, 0, 0, 0.2631578947368421]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,13,static,0.8046113736834191,0.5742758512496948,0.4351280779818508,-0.2874887866841296,"[0.012355420738458633, 0.6369, 13.0, 68.06, 0, 0, 0, 0.46153846153846156]","[0.0004847199306823313, 0.1396, 17.5, 38.82, 0, 0, 0, 0.3]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,14,static,0.6986368795315767,0.5282951593399048,0.4019549696704569,-0.9447497490814434,"[0.9903550148010254, 0, 7.0, 82.81, 0, 0, 0, 0.21428571428571427]","[0.0010229299077764153, 0.7901, 11.75, 49.52, 0, 0, 0, 0.2765957446808511]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,15,static,0.5,0.8086116313934326,0.3300103209100935,-0.4529871844157354,"[0.7380797266960144, 0, 1.0, 36.62, 0, 0, 0, 0]","[0.0007584127015434206, 0.7906, 20.0, 46.06, 0, 0, 0, 0.2833333333333333]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,16,static,0.5883958115264646,0.6160709857940674,0.8867062866408008,-0.5658666712633351,"[0.989850640296936, 0, 5.0, 117.16, 0, 0, 0, 0.4]","[0.0014773759758099914, 0.8807, 16.666666666666668, 48.81, 0, 0, 0, 0.32]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,17,static,0.5,0.6121059656143188,-0.3371468419830867,0.2739588865708589,"[0.9987087249755859, 0.4019, 3.0, 9.21, 0, 0, 0, 0]","[0.0038732271641492844, 0.8997, 12.666666666666666, 68.47, 0, 0, 0, 0.3684210526315789]"
6750c1f9beef487bf5b58069,c36555b3-01a0-4dc7-bb03-7b24493182d0,18,static,0.5,0.6772801280021667,-0.8344605032669419,-0.4942761111165354,"[0.9914512038230896, 0, 1.0, 121.22, 0, 0, 0, 0]","[0.001221503596752882, 0.6908, 16.666666666666668, 56.96, 0, 0, 0, 0.3]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,1,static,0.5600439523105829,0.9416142106056212,,0.2985267528964626,"[0.011932916007936, 0.8086, 11.0, 74.19, 0, 0, 0, 0.3333333333333333]","[0.0008614225080236793, 0.9601, 14.0, 76.22, 0, 0, 0, 0.3333333333333333]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,2,static,0.8718075484754182,0.6641416549682617,0.3148606859620488,0.4989968354891697,"[0.6855719685554504, 0.4199, 4.5, 115.13, 0, 0, 0, 0.3333333333333333]","[0.00118793617002666, 0.9245, 11.0, 70.29, 0, 0, 0, 0.45454545454545453]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,3,static,0.4755581623656575,0.6990285515785217,0.4001489456151108,0.8133908871995952,"[0.07540276646614075, 0.7263, 15.5, 67.25, 0, 0, 0, 0.3225806451612903]","[0.0021409345790743828, 0.9712, 16.666666666666668, 81.93, 0, 0, 0, 0.38]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,4,static,0.6411177567179942,0.8426305055618286,0.328915259308256,-0.0252339113999149,"[0.03276165947318077, 0.9181, 21.0, 62.68, 0, 0, 0, 0.38095238095238093]","[0.0005712677957490087, 0.9128, 13.666666666666666, 67.76, 0, 0, 0, 0.34146341463414637]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,5,static,0.4620187494212513,0.6798612475395203,-0.0235434626252464,-0.3546390572296778,"[0.014647719450294971, -0.6889, 20.0, 62.17, 0, 0, 0, 0.4]","[0.0014023655094206333, 0.9449, 14.666666666666666, 84.68, 0, 0, 0, 0.18181818181818182]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,6,static,0.7257888570057317,0.941093683242798,0.0103712881055594,-0.3765727742720268,"[0.00038074489566497505, 0.9001, 10.0, 54.39, 0, 0, 0, 0.25]","[0.009324092417955399, 0.8176, 18.0, 55.74, 0, 0, 0, 0.3055555555555556]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,7,static,0.6459813067670914,0.7196707129478455,-0.3223214358797626,-0.0594845450040857,"[0.005178778897970915, -0.0516, 11.0, 62.68, 0, 0, 0, 0.45454545454545453]","[0.00047519730287604034, 0.9168, 14.333333333333334, 75.5, 0, 0, 0, 0.3023255813953488]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,8,static,0.7525528199722726,0.9698575735092164,0.6967130205225571,-0.4190632012346289,"[0.0010243069846183062, 0.4019, 16.5, 82.65, 0, 0, 0, 0.36363636363636365]","[0.0005421986570581794, 0.9571, 15.333333333333334, 67.04, 0, 0, 0, 0.30434782608695654]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,9,static,0.4494507225889945,0.9800150394439696,0.3075473770277943,0.6580200609741091,"[0.04840861260890961, 0.6858, 18.0, 56.25, 0, 0, 0, 0.2777777777777778]","[0.0007509835413657129, 0.9508, 15.333333333333334, 82.65, 0, 0, 0, 0.34782608695652173]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,10,static,0.6953351261000168,0.6939368844032288,-0.5979747505743855,-0.8663475324055556,"[0.3576095700263977, -0.296, 16.0, 75.2, 0, 0, 0, 0.3125]","[0.000417065602960065, 0.8428, 15.0, 57.77, 0, 0, 0, 0.3]"
674bea1eb044fbe75795fef1,4e890a3f-696f-412f-b551-0af699e7dc85,11,static,0.5,0.744264543056488,-0.7456444914935076,0.6350735777582791,"[0.0021758677903562784, 0, 3.0, 120.21, 0, 0, 0, 0.3333333333333333]","[0.002744402037933469, 0.9432, 13.0, 77.53, 0, 0, 0, 0.38461538461538464]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,1,adaptive,0.7291110727997577,0.5926146507263184,,0.162029871224597,"[0.9942793846130371, -0.5095, 14.0, 77.23, 0, 0, 0, 0.35714285714285715]","[0.0009710592566989362, 0.1027, 10.0, 79.56, 0, 0, 0, 0.3333333333333333]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,2,adaptive,0.2826511452696207,0.5609645843505859,0.4757713891955875,0.6435879273292728,"[0.9965376853942871, -0.4019, 14.0, 67.76, 0, 0, 0, 0.5]","[0.0004403010243549943, 0.7579, 13.666666666666666, 84.98, 0, 0, 0, 0.34146341463414637]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,3,adaptive,0.3948108583812561,0.6789934635162354,0.1566537682775884,-0.5261880779156423,"[0.8624202013015747, 0, 9.0, 80.28, 0, 0, 0, 0.5555555555555556]","[0.005956501699984074, 0.9034, 13.333333333333334, 76.93, 0, 0, 0, 0.2]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,4,adaptive,0.530445399176058,0.7322408556938171,0.6501773004774322,-0.1241796763243903,"[0.9027931094169617, 0.3612, 6.0, 90.77, 0, 0, 0, 0.3333333333333333]","[0.0008920292602851987, 0.7184, 12.0, 77.74, 0, 0, 0, 0.2916666666666667]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,5,adaptive,0.5319716935648126,0.7233805060386658,0.7090527781012245,-0.0915953232094914,"[0.7626394033432007, 0.4939, 8.0, 105.66, 0, 0, 0, 0.375]","[0.005355324596166611, 0.8748, 10.333333333333334, 75.71, 0, 0, 0, 0.3225806451612903]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,6,adaptive,0.5102766647434082,0.6857050061225891,-0.6381330308073183,0.6288210995726918,"[0.23071898519992828, 0.6115, 13.0, 92.12, 0, 0, 0, 0.3076923076923077]","[0.0022597957868129015, 0.6827, 17.5, 73.17, 0, 0, 0, 0.34285714285714286]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,7,adaptive,0.4737848365006649,0.7299529314041138,-0.4287931162162719,0.3639847821653705,"[0.920316755771637, 0, 7.0, 90.77, 0, 0, 0, 0.2857142857142857]","[0.0003947195946238935, 0.9098, 9.333333333333334, 79.97, 0, 0, 0, 0.39285714285714285]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,8,adaptive,0.6499755460435541,0.7802841067314148,-0.577335474001373,-0.3238125359957091,"[0.8378921747207642, 0.3612, 9.0, 96.18, 0, 0, 0, 0.4444444444444444]","[0.0030319197103381157, 0.9299, 16.5, 57.77, 0, 0, 0, 0.3333333333333333]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,9,adaptive,0.3272352111587707,0.7045637369155884,0.2037243401308737,0.5453724258483793,"[0.7117511630058289, 0.4155, 14.0, 101.6, 0, 0, 0, 0.42857142857142855]","[0.0007386491633951664, 0.8207, 20.0, 78.59, 0, 0, 0, 0.3333333333333333]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,10,adaptive,0.5,0.6149354577064514,0.0634949573768324,-0.0557690586373413,"[0.9987420439720154, 0.5983, 5.0, 118.18, 0, 0, 0, 0.2]","[0.0006910517113283277, 0.128, 17.0, 55.54, 0, 0, 0, 0.3137254901960784]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,11,adaptive,0.5339649368191252,0.5761695504188538,0.4604772205576504,-0.0496636965659449,"[0.99703049659729, 0, 7.0, 73.85, 0, 0, 0, 0.2857142857142857]","[0.0007215796504169703, 0.6696, 20.25, 71.14, 0, 0, 0, 0.25925925925925924]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,12,adaptive,0.5847729791200188,0.6050857305526733,0.9080052304762388,-0.1081160383674459,"[0.9925140738487244, 0, 9.0, 105.66, 0, 0, 0, 0.3333333333333333]","[0.0005772955482825637, 0.743, 17.0, 64.71, 0, 0, 0, 0.3137254901960784]"
66e641a57e7f41866f9e705f,d481dcd8-deae-43e0-905e-37e9e6168e93,13,adaptive,0.7286644847766038,0.5401663780212402,0.1796939652460811,0.0118763096147482,"[0.9959800243377686, 0.6369, 9.0, 114.12, 0, 0, 0, 0.2222222222222222]","[0.04534750059247017, 0.8481, 20.5, 80.11, 0, 0, 0, 0.24390243902439024]"
675a2ef45fbe0cc52b8403ae,283bd025-dd92-4020-9d99-4e4eec6a43f7,1,adaptive,0.5291689987167033,0.9501625895500184,,-0.3139671511908304,"[0.262588769197464, 0.4404, 11.0, 80.28, 0, 0, 0, 0.2727272727272727]","[0.0314960815012455, 0.9422, 10.333333333333334, 80.28, 0, 0, 0, 0.22580645161290322]"
675a2ef45fbe0cc52b8403ae,283bd025-dd92-4020-9d99-4e4eec6a43f7,2,adaptive,0.5,0.5905343890190125,-0.0668957037714303,0.0704511852695664,"[0.9986829161643982, 0.5848, 6.0, 75.88, 0, 0, 0, 0]","[0.0033949322532862425, 0.7263, 8.0, 61.33, 0, 0, 0, 0.4166666666666667]"
675a2ef45fbe0cc52b8403ae,283bd025-dd92-4020-9d99-4e4eec6a43f7,3,adaptive,0.5207092242575364,0.630745530128479,0.8291094440023209,0.5313472424375124,"[0.002451837994158268, 0.7769, 8.0, 73.34, 0, 0, 0, 0.1875]","[0.0004771722014993429, 0.5984, 11.5, 69.79, 0, 0, 0, 0.43478260869565216]"
675a2ef45fbe0cc52b8403ae,283bd025-dd92-4020-9d99-4e4eec6a43f7,4,adaptive,0.3964912633046399,0.8349562883377075,0.7423851231129086,0.6889853470591372,"[0.13933402299880981, 0.8042, 14.0, 93.14, 0, 0, 0, 0.5]","[0.0004489986167754978, 0.837, 15.0, 66.74, 0, 0, 0, 0.4666666666666667]"
675a2ef45fbe0cc52b8403ae,283bd025-dd92-4020-9d99-4e4eec6a43f7,5,adaptive,0.7902080171247339,0.8899171352386475,0.3583181427073227,0.8200450480601877,"[0.05076973885297775, 0.7835, 10.5, 79.77, 0, 0, 0, 0.38095238095238093]","[0.00057463557459414, 0.836, 18.0, 80.62, 0, 0, 0, 0.3611111111111111]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,1,static,0.6843319145682003,0.8810443878173828,,0.463295832361642,"[0.005442578345537186, 0.9377, 8.5, 79.97, 0, 0, 0, 0.14705882352941177]","[0.0006764282588846982, 0.8122, 12.333333333333334, 77.53, 0, 0, 0, 0.35135135135135137]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,2,static,0.5,0.7040277719497681,0.940679248786577,0.4231629880107994,"[0.9954698085784912, 0.4019, 1.0, 121.22, 0, 0, 0, 0]","[0.0016168153379112482, 0.9366, 9.333333333333334, 84.68, 0, 0, 0, 0.39285714285714285]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,3,static,0.5537117052576763,0.7446572184562683,0.3625977531993507,0.6272758470046493,"[0.008646773174405098, 0.4939, 9.0, 79.26, 0, 0, 0, 0.2222222222222222]","[0.0004572324687615037, 0.8617, 15.0, 66.23, 0, 0, 0, 0.4]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,4,static,0.5,0.80426025390625,-0.3754712703440845,-0.0711189353558028,"[0.6582887768745422, 0.4019, 3.0, 119.19, 0, 0, 0, 0.6666666666666666]","[0.013882017694413662, 0.9359, 8.0, 87.21, 0, 0, 0, 0.2916666666666667]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,5,static,0.5,0.6186715364456177,0.5914056643650473,0.6230657306910649,"[0.8638770580291748, 0, 2.0, 77.91, 0, 0, 0, 0]","[0.002705702558159828, 0.8466, 12.666666666666666, 77.23, 0, 0, 0, 0.3684210526315789]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,6,static,0.5,0.6733381748199463,0.8125563968336921,0.1243525345179951,"[0.9954698085784912, 0.4019, 1.0, 121.22, 0, 0, 0, 0]","[0.004523709416389465, 0.9036, 8.0, 87.21, 0, 0, 0, 0.3333333333333333]"
67ef6e8e9bfc15c060497365,efd6694a-1794-46b7-8b4d-29b5aa563fba,7,static,0.5,0.668127179145813,0.0581753104990325,0.8294282926776352,"[0.9931981563568115, 0, 3.0, 59.97, 0, 0, 0, 0]","[0.0005261108744889498, 0.8828, 15.5, 74.19, 0, 0, 0, 0.45161290322580644]"
